iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	sun_lat_lon	moon_lat_lon	yr	stel_jd	sun_naks	moon_naks	sun_न	moon_न	moon_phase	season	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol
4	-02366-06-29T01:58:29.613	857075.582	156.884	9.982	94.517	0.003	158.084	13.497	94.284	3.701	359.767	29.711	(0.0027934759602395412, 94.51717003081608)	(3.7007351539242, 94.28413251475597)	-2365	857055.582	N10-Mag/α Leo	N10-Mag/α Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
4	-02366-07-28T19:02:11.333	857105.293	183.725	-1.602	123.640	-0.004	184.108	-0.161	123.405	1.469	359.764	29.730	(-0.003502040079213819, 123.64025727548959)	(1.4687761945792326, 123.40458952825477)	-2365	857085.293	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	3	False	False	False	False
4	-02366-08-27T12:34:05.971	857135.024	211.398	-13.032	153.322	-0.009	210.811	-14.131	153.171	-1.238	359.849	29.647	(-0.008665728076243218, 153.3220960607683)	(-1.2375293930821114, 153.17108238693845)	-2365	857115.024	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	False	False	False	False
3	-02366-09-26T04:05:19.736	857164.670	241.681	-21.409	183.373	-0.011	240.329	-24.789	182.825	-3.571	359.451	29.640	(-0.011298229110241418, 183.37345812992265)	(-3.570968330598171, 182.82485880787863)	-2365	857144.670	N17-Anu/ω1 Sco	N17-Anu/β1 Sco	N17-Anu	N17-Anu	0	4	False	False	False	True
3	-02366-10-25T19:26:21.857	857194.310	274.458	-23.972	213.655	-0.011	274.540	-28.850	213.578	-4.889	359.923	29.464	(-0.010682534172637767, 213.65503581196356)	(-4.8889303314089325, 213.57779421704768)	-2365	857174.310	N20-PAsh/δ Sgr	N20-PAsh/δ Sgr	N20-PAsh	N20-PAsh	0	5	False	False	False	False
2	-02366-11-24T06:33:49.956	857223.773	306.581	-19.731	243.707	-0.007	306.983	-24.512	242.904	-4.735	359.197	29.494	(-0.006943484284703154, 243.7072913669399)	(-4.734769754737565, 242.90418138624267)	-2365	857203.773	N22-Shr/β Aql	N22-Shr/β Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-02366-12-23T18:25:45.229	857253.268	335.899	-10.369	273.474	-0.001	336.984	-13.344	273.349	-3.157	359.876	29.381	(-0.0010309668754969125, 273.4736617464033)	(-3.156856405619552, 273.3492286964264)	-2365	857233.268	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-02365-01-22T03:33:50.440	857282.649	2.803	1.194	302.639	0.005	2.882	0.422	302.396	-0.732	359.758	29.354	(0.005405388727858929, 302.6385010181981)	(-0.7321886612944515, 302.3962070176877)	-2364	857262.648	N25-PBha/β Peg	N25-PBha/β Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-02365-02-20T12:02:57.744	857312.002	29.402	12.303	331.255	0.011	28.540	13.970	331.065	1.868	359.810	29.345	(0.010624159047984399, 331.25487109256864)	(1.867729057441554, 331.0651883323773)	-2364	857292.002	N01-Ash/γ Ari	N01-Ash/γ Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-02365-03-21T20:20:02.498	857341.347	57.534	20.593	359.434	0.013	56.537	24.402	359.383	3.933	359.950	29.368	(0.013381242286571749, 359.43359784515354)	(3.9326906803175987, 359.3831059092672)	-2364	857321.347	N03-Kri/* 23 Tau	N03-Kri/* 23 Tau	N03-Kri	N03-Kri	0	1	True	True	True	True
2	-02365-04-20T05:10:27.768	857370.716	87.579	24.014	27.390	0.013	87.590	28.951	27.490	4.949	0.100	29.401	(0.01319245370460603, 27.389947025032626)	(4.94927023714371, 27.48991999390734)	-2364	857350.716	N05-Mrg/α Ori	N05-Mrg/α Ori	N05-Mrg	N05-Mrg	0	1	False	False	False	False
3	-02365-05-19T14:47:42.699	857400.116	117.860	21.541	55.367	0.010	118.659	26.171	55.194	4.695	359.827	29.492	(0.010166207369512294, 55.36671119342019)	(4.694834884317476, 55.193778995182875)	-2364	857380.116	N07-Pun/β Gem	N07-Pun/β Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-02365-06-18T02:35:35.074	857429.608	146.502	13.872	83.658	0.005	147.068	17.120	83.065	3.244	359.407	29.687	(0.004940184545142562, 83.65776957675331)	(3.2443793652029624, 83.06501905897606)	-2364	857409.608	N10-Mag/μ Leo	N10-Mag/μ Leo	N10-Mag	N10-Mag	0	2	False	False	False	False
4	-02365-07-17T19:04:09.584	857459.295	173.587	2.909	112.563	-0.001	173.751	3.742	112.375	0.827	359.813	29.743	(-0.0013348132559741182, 112.56254473240415)	(0.8267047889038894, 112.37510713763402)	-2364	857439.295	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
4	-02365-08-16T12:53:41.247	857489.037	200.698	-8.904	142.055	-0.007	199.742	-10.494	141.791	-1.836	359.737	29.790	(-0.007065095364995785, 142.05464191142033)	(-1.8363739844640106, 141.7914845363393)	-2364	857469.037	N14-Chi/α Vir	N14-Chi/α Vir	N14-Chi	N14-Chi	0	3	False	False	False	False
4	-02365-09-15T07:51:15.857	857518.827	229.974	-18.820	172.098	-0.011	228.594	-22.606	171.864	-4.003	359.765	29.766	(-0.010710789751906166, 172.09840746810616)	(-4.003036080294051, 171.86364550378116)	-2364	857498.827	N16-Vis/α2 Lib	N16-Vis/α2 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
4	-02365-10-15T02:14:25.470	857548.593	262.184	-23.828	202.451	-0.011	261.720	-28.776	202.323	-4.975	359.872	29.652	(-0.011246201135045443, 202.45115020635083)	(-4.975083924960983, 202.32311574293732)	-2364	857528.593	N19-Mul/ν Sco	N19-Mul/ν Sco	N19-Mul	N19-Mul	0	4	False	False	False	False
3	-02365-11-13T17:52:37.267	857578.245	295.089	-22.011	232.747	-0.008	295.433	-26.470	232.284	-4.454	359.538	29.612	(-0.0084907977123999, 232.74657646458587)	(-4.454002200210222, 232.28421725692934)	-2364	857558.245	N22-Shr/α Aql	N21-UAsh/τ Sgr	N22-Shr	N21-UAsh	0	5	False	False	False	False
3	-02365-12-13T08:34:34.597	857607.857	325.644	-14.168	262.773	-0.003	326.477	-16.616	262.703	-2.579	359.931	29.423	(-0.0031348417877048833, 262.7728518057716)	(-2.5787614442138365, 262.7033970368578)	-2364	857587.857	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	5	False	False	False	False
2	-02364-01-11T18:43:26.382	857637.280	353.220	-3.069	292.166	0.003	352.504	-3.464	291.352	-0.070	359.186	29.434	(0.0033239838774310197, 292.1658533310244)	(-0.06994325073410827, 291.3520205522864)	-2363	857617.280	N25-PBha/α Peg	N25-PBha/α Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-02364-02-10T05:07:57.073	857666.714	19.743	8.516	321.044	0.009	18.648	10.804	320.928	2.536	359.884	29.300	(0.009146774916816425, 321.0435045146599)	(2.5363646854827593, 320.9277119093335)	-2363	857646.714	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	0	False	False	False	False
3	-02364-03-10T12:19:49.615	857696.014	47.134	18.066	349.316	0.013	45.554	22.139	349.041	4.338	359.725	29.282	(0.012845188420884916, 349.31564459322715)	(4.33841074741415, 349.0410147081244)	-2363	857676.014	N02-Bha/* 39 Ari	N02-Bha/* 39 Ari	N02-Bha	N02-Bha	0	1	False	False	False	False
3	-02364-04-08T19:05:31.822	857725.296	76.507	23.433	17.253	0.014	75.691	28.375	17.011	5.005	359.758	29.312	(0.013696465936592236, 17.25288347722977)	(5.004852947364433, 17.011212788378117)	-2363	857705.295	N05-Mrg/γ Ori	N05-Mrg/γ Ori	N05-Mrg	N05-Mrg	0	1	False	False	False	False
3	-02364-05-08T02:34:47.554	857754.607	106.898	23.122	45.121	0.012	107.405	27.465	45.058	4.378	359.937	29.385	(0.011614088684468416, 45.12144082212238)	(4.378327704929484, 45.05812257831063)	-2363	857734.607	N07-Pun/α Gem	N07-Pun/α Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
2	-02364-06-06T11:49:48.953	857783.993	136.194	17.193	73.202	0.007	137.115	19.636	73.315	2.599	0.113	29.458	(0.0070508228520668, 73.20232397835883)	(2.599324626348073, 73.31511245983421)	-2363	857763.993	N09-Asl/ρ Hya	N09-Asl/ρ Hya	N09-Asl	N09-Asl	0	2	False	False	False	False
